month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201607,03268,,224900.0,,,12,,,72.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,5.0,,,105.0,,,2757.0,,,238255.0,,,16,,,0.4167,,,
201607,84058,"orem, ut",269500.0,,,54,,,37.0,,,40,,,4,,,0.0235,,,12.0,,,0.0674,,,69.0,,,113.0,,,2636.0,,,688368.0,,,124,,,1.2778,,,
201607,68132,"omaha, ne",262500.0,,,41,,,44.0,,,24,,,0,,,0.0,,,16.0,,,0.2162,,,26.0,,,120.0,,,2359.0,,,312617.0,,,65,,,0.6341,,,
201607,57070,"viborg, sd",105000.0,,,3,,,53.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,87.0,,,1309.0,,,121600.0,,,3,,,,,,
201607,04420,,1237500.0,,,2,,,361.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,354.0,,,3269.0,,,1237500.0,,,2,,,,,,
201607,89883,"west wendover, nv",199000.0,,,5,,,55.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,77.0,,,1525.0,,,185500.0,,,5,,,,,,
201607,84525,"green river, ut",149000.0,,,8,,,137.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,69.0,,,1618.0,,,140950.0,,,8,,,,,,
201607,15547,"jennerstown, pa",74200.0,,,7,,,44.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,59.0,,,1174.0,,,74100.0,,,8,,,0.1429,,,
201607,75707,"tyler, tx",289990.0,,,80,,,58.0,,,24,,,0,,,0.0,,,28.0,,,0.16,,,38.0,,,115.0,,,2386.0,,,369988.0,,,113,,,0.475,,,
201607,43512,"defiance, oh",89900.0,,,111,,,70.0,,,32,,,0,,,0.0,,,20.0,,,0.1058,,,52.0,,,65.0,,,1494.0,,,123736.0,,,168,,,0.4685,,,
201607,81621,"basalt, co",941460.0,,,103,,,79.0,,,20,,,0,,,0.0,,,24.0,,,0.1519,,,26.0,,,380.0,,,2744.0,,,1294557.0,,,130,,,0.2524,,,
201607,59875,"victor, mt",399250.0,,,61,,,94.0,,,8,,,0,,,0.0,,,8.0,,,0.1096,,,,,,185.0,,,2216.0,,,834549.0,,,61,,,,,,
201607,48611,"auburn, mi",108900.0,,,27,,,39.0,,,12,,,0,,,0.0,,,8.0,,,0.1667,,,9.0,,,88.0,,,1491.0,,,127557.0,,,36,,,0.3333,,,
201607,32180,"pierson, fl",249700.0,,,15,,,147.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,4.0,,,137.0,,,1932.0,,,346704.0,,,19,,,0.2667,,,
201607,43772,"pleasant city, oh",69900.0,,,4,,,75.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,43.0,,,1780.0,,,69267.0,,,5,,,0.25,,,
201607,39834,"climax, ga",273500.0,,,6,,,142.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,0.0,,,103.0,,,2543.0,,,312988.0,,,6,,,0.0,,,
201607,25854,"hico, wv",152450.0,,,6,,,179.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,95.0,,,1860.0,,,179967.0,,,6,,,,,,
201607,28411,"wilmington, nc",359000.0,,,283,,,84.0,,,92,,,12,,,0.0236,,,92.0,,,0.1804,,,133.0,,,143.0,,,2475.0,,,607023.0,,,418,,,0.47,,,
201607,17886,"west milton, pa",209900.0,,,3,,,63.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,107.0,,,2280.0,,,232425.0,,,3,,,,,,
201607,28343,"gibson, nc",69900.0,,,1,,,214.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,66.0,,,1060.0,,,69900.0,,,1,,,,,,
201607,65734,"purdy, mo",79900.0,,,20,,,87.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,,,,59.0,,,1412.0,,,122035.0,,,20,,,,,,
201607,08226,,579900.0,,,674,,,108.0,,,108,,,8,,,0.0095,,,84.0,,,0.1055,,,25.0,,,412.0,,,1492.0,,,761644.0,,,696,,,0.0371,,,
201607,08742,,569000.0,,,283,,,66.0,,,80,,,0,,,0.0,,,64.0,,,0.1773,,,5.0,,,305.0,,,2027.0,,,810795.0,,,288,,,0.0177,,,
201607,15619,"bovard, pa",34900.0,,,1,,,144.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,34900.0,,,1,,,,,,
201607,30576,"tiger, ga",349500.0,,,55,,,106.0,,,4,,,0,,,0.0,,,4.0,,,0.069,,,,,,157.0,,,2326.0,,,802806.0,,,55,,,,,,
201607,05450,,166950.0,,,24,,,141.0,,,4,,,0,,,0.0,,,4.0,,,0.1333,,,3.0,,,106.0,,,1560.0,,,169827.0,,,27,,,0.125,,,
201607,54970,"redgranite, wi",99900.0,,,33,,,94.0,,,8,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,67.0,,,1449.0,,,124461.0,,,34,,,0.0303,,,
201607,79358,"ropesville, tx",282450.0,,,2,,,131.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,92.0,,,2437.0,,,282450.0,,,4,,,1.0,,,
201607,38201,"mc kenzie, tn",107900.0,,,80,,,71.0,,,12,,,0,,,0.0,,,8.0,,,0.0762,,,,,,50.0,,,2042.0,,,132334.0,,,80,,,,,,
201607,52202,"alburnett, ia",130000.0,,,1,,,7.0,,,2,,,0,,,0.0,,,0.0,,,0.0,,,,,,93.0,,,1394.0,,,130000.0,,,1,,,,,,
201607,35143,"shelby, al",249900.0,,,25,,,80.0,,,4,,,0,,,0.0,,,4.0,,,0.1429,,,3.0,,,137.0,,,1776.0,,,252932.0,,,28,,,0.12,,,
201607,57028,"flandreau, sd",114900.0,,,3,,,133.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,51.0,,,1757.0,,,112133.0,,,3,,,,,,
201607,70043,"chalmette, la",157000.0,,,62,,,71.0,,,28,,,0,,,0.0,,,20.0,,,0.1923,,,10.0,,,94.0,,,1664.0,,,192552.0,,,72,,,0.1613,,,
201607,45867,"mount blanchard, oh",89900.0,,,6,,,94.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,52.0,,,1864.0,,,136917.0,,,7,,,0.3333,,,
201607,42159,"oakland, ky",341400.0,,,4,,,56.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,121.0,,,2488.0,,,304417.0,,,6,,,0.5,,,
201607,43551,"perrysburg, oh",299000.0,,,204,,,50.0,,,84,,,0,,,0.0,,,48.0,,,0.1262,,,108.0,,,122.0,,,2506.0,,,350238.0,,,317,,,0.5294,,,
201607,56685,"waskish, mn",89000.0,,,3,,,260.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,95.0,,,924.0,,,89930.0,,,4,,,0.5,,,
201607,54245,"valders, wi",132900.0,,,15,,,76.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,89.0,,,1740.0,,,202019.0,,,15,,,,,,
201607,97211,"portland, or",525000.0,,,73,,,32.0,,,56,,,0,,,0.0,,,36.0,,,0.254,,,1.0,,,235.0,,,2220.0,,,542159.0,,,74,,,0.0137,,,
201607,54542,"long lake, wi",148500.0,,,24,,,73.0,,,4,,,0,,,0.0,,,4.0,,,0.16,,,3.0,,,115.0,,,1244.0,,,165538.0,,,26,,,0.125,,,
201607,91722,"covina, ca",449950.0,,,43,,,30.0,,,56,,,0,,,0.0,,,4.0,,,0.0385,,,30.0,,,317.0,,,1445.0,,,460085.0,,,74,,,0.6977,,,
201607,16226,"ford city, pa",76000.0,,,38,,,77.0,,,8,,,0,,,0.0,,,8.0,,,0.1311,,,6.0,,,58.0,,,1573.0,,,102390.0,,,45,,,0.1579,,,
201607,28749,,291000.0,,,36,,,93.0,,,0,,,0,,,0.0,,,4.0,,,0.1176,,,0.0,,,143.0,,,1944.0,,,310114.0,,,36,,,0.0,,,
201607,98371,"puyallup, wa",354000.0,,,69,,,36.0,,,56,,,0,,,0.0,,,32.0,,,0.3019,,,,,,160.0,,,2164.0,,,369980.0,,,69,,,,,,
201607,70759,"morganza, la",139500.0,,,3,,,106.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,76.0,,,1843.0,,,159333.0,,,3,,,,,,
201607,30055,"mansfield, ga",269900.0,,,26,,,79.0,,,8,,,0,,,0.0,,,4.0,,,0.1667,,,,,,112.0,,,2310.0,,,295926.0,,,26,,,,,,
201607,15764,"oliveburg, pa",175000.0,,,1,,,,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,60.0,,,2903.0,,,175000.0,,,1,,,,,,
201607,46741,"grabill, in",147900.0,,,7,,,67.0,,,8,,,0,,,0.0,,,0.0,,,0.0,,,,,,110.0,,,1609.0,,,171786.0,,,7,,,,,,
201607,78237,"san antonio, tx",85000.0,,,30,,,48.0,,,8,,,0,,,0.0,,,12.0,,,0.2182,,,7.0,,,76.0,,,1100.0,,,87271.0,,,36,,,0.2333,,,
201607,91306,"winnetka, ca",524500.0,,,52,,,25.0,,,48,,,8,,,0.0444,,,12.0,,,0.0764,,,61.0,,,305.0,,,1698.0,,,505259.0,,,117,,,1.1731,,,
201607,32421,"altha, fl",159900.0,,,26,,,82.0,,,0,,,0,,,0.0,,,4.0,,,0.1333,,,1.0,,,85.0,,,1628.0,,,178908.0,,,27,,,0.0385,,,
201607,20143,"catharpin, va",487000.0,,,4,,,49.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,199.0,,,2650.0,,,568317.0,,,7,,,0.5,,,
201607,83215,"atomic city, id",45000.0,,,1,,,,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,80.0,,,560.0,,,45000.0,,,1,,,,,,
201607,84302,"brigham city, ut",289900.0,,,59,,,36.0,,,40,,,0,,,0.0,,,12.0,,,0.0902,,,51.0,,,95.0,,,2890.0,,,289437.0,,,112,,,0.8644,,,
201607,11411,"cambria heights, ny",457000.0,,,34,,,45.0,,,16,,,0,,,0.0,,,4.0,,,0.08,,,7.0,,,299.0,,,1373.0,,,441876.0,,,41,,,0.2059,,,
201607,10021,"new york, ny",1999000.0,,,276,,,67.0,,,84,,,0,,,0.0,,,32.0,,,0.0657,,,106.0,,,1616.0,,,1500.0,,,5712123.0,,,382,,,0.3841,,,
201607,61048,"lena, il",144900.0,,,34,,,73.0,,,4,,,0,,,0.0,,,8.0,,,0.1404,,,10.0,,,63.0,,,2042.0,,,143089.0,,,42,,,0.2941,,,
201607,61704,"bloomington, il",222950.0,,,188,,,53.0,,,72,,,0,,,0.0,,,72.0,,,0.2165,,,100.0,,,74.0,,,3188.0,,,247656.0,,,286,,,0.5319,,,
201607,37330,"estill springs, tn",217400.0,,,46,,,85.0,,,8,,,0,,,0.0,,,12.0,,,0.2182,,,,,,100.0,,,2274.0,,,369466.0,,,46,,,,,,
201607,10516,"cold spring, ny",549000.0,,,62,,,90.0,,,12,,,0,,,0.0,,,8.0,,,0.1,,,1.0,,,272.0,,,2187.0,,,836840.0,,,62,,,0.0161,,,
201607,97060,"troutdale, or",310000.0,,,31,,,26.0,,,44,,,0,,,0.0,,,12.0,,,0.1319,,,8.0,,,174.0,,,2026.0,,,464860.0,,,39,,,0.2581,,,
201607,47967,"new richmond, in",63750.0,,,5,,,56.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,54.0,,,1272.0,,,68060.0,,,5,,,0.2,,,
201607,39342,"marion, ms",212000.0,,,6,,,72.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,,,,98.0,,,2432.0,,,311317.0,,,6,,,,,,
201607,07016,,499450.0,,,70,,,40.0,,,24,,,0,,,0.0,,,20.0,,,0.2222,,,2.0,,,259.0,,,2009.0,,,508706.0,,,72,,,0.0286,,,
201607,47465,"switz city, in",149900.0,,,6,,,64.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,69.0,,,2155.0,,,139867.0,,,6,,,,,,
201607,62864,"mount vernon, il",98750.0,,,157,,,80.0,,,36,,,0,,,0.0,,,36.0,,,0.15,,,37.0,,,60.0,,,1774.0,,,136003.0,,,192,,,0.2357,,,
201607,72444,"maynard, ar",89900.0,,,3,,,131.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,108233.0,,,3,,,,,,
201607,56669,"kabetogama, mn",285000.0,,,17,,,82.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,216.0,,,1208.0,,,322006.0,,,17,,,,,,
201607,13035,"cazenovia, ny",319000.0,,,76,,,73.0,,,8,,,0,,,0.0,,,24.0,,,0.2222,,,8.0,,,128.0,,,2637.0,,,453935.0,,,84,,,0.1053,,,
201607,97733,"crescent, or",275000.0,,,36,,,70.0,,,4,,,0,,,0.0,,,4.0,,,0.087,,,6.0,,,189.0,,,1364.0,,,310201.0,,,42,,,0.1667,,,
201607,11950,"mastic, ny",189000.0,,,101,,,85.0,,,32,,,0,,,0.0,,,24.0,,,0.1702,,,9.0,,,136.0,,,1460.0,,,196595.0,,,110,,,0.0891,,,
201607,83262,"pingree, id",169000.0,,,3,,,40.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,75.0,,,2200.0,,,178933.0,,,3,,,,,,
201607,36071,"rutledge, al",179450.0,,,2,,,195.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,100.0,,,1790.0,,,179450.0,,,2,,,,,,
201607,54520,"crandon, wi",187700.0,,,67,,,70.0,,,8,,,0,,,0.0,,,12.0,,,0.1188,,,15.0,,,114.0,,,1456.0,,,213149.0,,,81,,,0.2239,,,
201607,83840,"kootenai, id",224950.0,,,9,,,49.0,,,4,,,0,,,0.0,,,4.0,,,0.4444,,,,,,148.0,,,1760.0,,,329633.0,,,9,,,,,,
201607,40026,"goshen, ky",535000.0,,,46,,,58.0,,,12,,,0,,,0.0,,,16.0,,,0.2424,,,13.0,,,121.0,,,3869.0,,,560837.0,,,59,,,0.2826,,,
201607,46816,"fort wayne, in",79900.0,,,32,,,52.0,,,12,,,0,,,0.0,,,8.0,,,0.1818,,,,,,51.0,,,1568.0,,,105923.0,,,32,,,,,,
201607,31744,"doerun, ga",152500.0,,,11,,,98.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,81.0,,,2013.0,,,174218.0,,,11,,,,,,
201607,47951,"kentland, in",64500.0,,,20,,,52.0,,,8,,,0,,,0.0,,,4.0,,,0.1379,,,3.0,,,43.0,,,1644.0,,,76164.0,,,22,,,0.125,,,
201607,72901,"fort smith, ar",94900.0,,,110,,,79.0,,,20,,,4,,,0.024,,,12.0,,,0.0968,,,1.0,,,61.0,,,1660.0,,,118522.0,,,111,,,0.0091,,,
201607,66066,"oskaloosa, ks",149000.0,,,17,,,106.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,95.0,,,1838.0,,,329588.0,,,18,,,0.0588,,,
201607,95543,"gasquet, ca",384500.0,,,10,,,64.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,206.0,,,1811.0,,,401583.0,,,10,,,,,,
201607,28357,"lumber bridge, nc",179000.0,,,4,,,110.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,5.0,,,80.0,,,2225.0,,,194450.0,,,9,,,1.25,,,
201607,37364,,219000.0,,,2,,,124.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,223.0,,,984.0,,,219000.0,,,2,,,,,,
201607,71028,"gibsland, la",57000.0,,,2,,,26.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,41.0,,,1480.0,,,57000.0,,,2,,,,,,
201607,95666,"pioneer, ca",239900.0,,,66,,,65.0,,,24,,,0,,,0.0,,,24.0,,,0.1905,,,38.0,,,156.0,,,1628.0,,,324934.0,,,102,,,0.5758,,,
201607,77316,"montgomery, tx",425000.0,,,330,,,64.0,,,60,,,16,,,0.0325,,,180.0,,,0.3651,,,103.0,,,132.0,,,3253.0,,,539365.0,,,429,,,0.3121,,,
201607,97503,"white city, or",209900.0,,,25,,,39.0,,,16,,,0,,,0.0,,,8.0,,,0.2222,,,1.0,,,155.0,,,1464.0,,,340717.0,,,26,,,0.04,,,
201607,01107,,105000.0,,,7,,,158.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,79.0,,,1391.0,,,118917.0,,,9,,,0.1429,,,
201607,14804,"almond, ny",112400.0,,,12,,,105.0,,,0,,,0,,,0.0,,,4.0,,,0.3333,,,,,,68.0,,,1664.0,,,120867.0,,,12,,,,,,
201607,43222,"columbus, oh",44000.0,,,8,,,57.0,,,0,,,0,,,0.0,,,4.0,,,0.2,,,3.0,,,34.0,,,1232.0,,,53144.0,,,10,,,0.375,,,
201607,18955,"richlandtown, pa",212500.0,,,2,,,68.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,4.0,,,125.0,,,1881.0,,,380767.0,,,7,,,2.0,,,
201607,72538,"gepp, ar",174450.0,,,2,,,188.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,117.0,,,1664.0,,,174450.0,,,2,,,0.5,,,
201607,35014,"alpine, al",262450.0,,,17,,,97.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,132.0,,,2847.0,,,303494.0,,,18,,,0.0588,,,
201607,50131,"johnston, ia",367713.0,,,131,,,65.0,,,48,,,16,,,0.0658,,,56.0,,,0.2305,,,78.0,,,167.0,,,2142.0,,,380946.0,,,211,,,0.5954,,,
201607,81128,"chromo, co",1150000.0,,,5,,,186.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,,,,272.0,,,3688.0,,,1469038.0,,,5,,,,,,
201607,25202,"tornado, wv",132200.0,,,10,,,72.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,90.0,,,1562.0,,,124388.0,,,10,,,0.1,,,
201607,60073,"round lake, il",167500.0,,,225,,,45.0,,,140,,,24,,,0.0386,,,160.0,,,0.2548,,,246.0,,,96.0,,,1714.0,,,180981.0,,,474,,,1.0933,,,
201607,47334,"daleville, in",129950.0,,,8,,,34.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,4.0,,,65.0,,,2084.0,,,152750.0,,,12,,,0.5,,,
201607,58653,"scranton, nd",50000.0,,,3,,,39.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,42.0,,,1200.0,,,145700.0,,,3,,,,,,
201607,73832,"arnett, ok",116450.0,,,2,,,158.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,116450.0,,,2,,,,,,
201607,95571,"weott, ca",599000.0,,,1,,,16.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,653.0,,,918.0,,,599000.0,,,1,,,,,,
201607,60438,"lansing, il",99900.0,,,171,,,61.0,,,64,,,8,,,0.022,,,84.0,,,0.2314,,,124.0,,,76.0,,,1276.0,,,106142.0,,,295,,,0.7251,,,
201607,07927,,432900.0,,,15,,,38.0,,,8,,,0,,,0.0,,,4.0,,,0.16,,,1.0,,,254.0,,,1838.0,,,475815.0,,,15,,,0.0667,,,
201607,07036,,244100.0,,,200,,,67.0,,,64,,,0,,,0.0,,,32.0,,,0.1135,,,5.0,,,183.0,,,1260.0,,,248995.0,,,206,,,0.025,,,
201607,39332,"hickory, ms",295000.0,,,1,,,37.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,78.0,,,3761.0,,,295000.0,,,1,,,,,,
201607,83421,"chester, id",199500.0,,,2,,,56.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,106.0,,,1829.0,,,199500.0,,,2,,,,,,
201607,55414,"minneapolis, mn",274750.0,,,31,,,46.0,,,20,,,0,,,0.0,,,16.0,,,0.2192,,,19.0,,,209.0,,,1464.0,,,500263.0,,,51,,,0.6129,,,
201607,29911,"brunson, sc",190000.0,,,1,,,24.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,50.0,,,3800.0,,,190000.0,,,1,,,1.0,,,
201607,18031,"breinigsville, pa",359900.0,,,56,,,59.0,,,20,,,0,,,0.0,,,12.0,,,0.1071,,,24.0,,,133.0,,,2450.0,,,333209.0,,,79,,,0.4286,,,
201607,10537,"lake peekskill, ny",162500.0,,,19,,,80.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,160.0,,,1026.0,,,188261.0,,,20,,,0.0526,,,
201607,11949,"manorville, ny",389999.0,,,110,,,79.0,,,24,,,0,,,0.0,,,16.0,,,0.1019,,,18.0,,,189.0,,,2250.0,,,388221.0,,,129,,,0.1636,,,
201607,50219,"pella, ia",249000.0,,,35,,,52.0,,,16,,,0,,,0.0,,,24.0,,,0.2326,,,36.0,,,133.0,,,1745.0,,,244079.0,,,71,,,1.0286,,,
201607,60624,"chicago, il",86200.0,,,44,,,48.0,,,12,,,0,,,0.0,,,12.0,,,0.1765,,,15.0,,,63.0,,,1380.0,,,93226.0,,,59,,,0.3409,,,
201607,60451,"new lenox, il",309900.0,,,211,,,53.0,,,72,,,8,,,0.0208,,,116.0,,,0.3013,,,86.0,,,130.0,,,2560.0,,,341084.0,,,297,,,0.4076,,,
201607,32465,"wewahitchka, fl",149900.0,,,41,,,73.0,,,8,,,0,,,0.0,,,4.0,,,0.0816,,,,,,98.0,,,1328.0,,,165774.0,,,41,,,,,,
201607,13138,,159900.0,,,6,,,18.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,97.0,,,1695.0,,,190600.0,,,7,,,0.1667,,,
201607,34739,"kenansville, fl",144950.0,,,2,,,137.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,113.0,,,1436.0,,,144950.0,,,3,,,0.5,,,
201607,49915,"caspian, mi",33000.0,,,10,,,137.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,2.0,,,36.0,,,1260.0,,,44681.0,,,12,,,0.2,,,
201607,14624,"rochester, ny",119900.0,,,110,,,33.0,,,56,,,0,,,0.0,,,36.0,,,0.2143,,,1.0,,,82.0,,,1589.0,,,133114.0,,,112,,,0.0091,,,
201607,99125,"endicott, wa",241700.0,,,2,,,77.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,68.0,,,3644.0,,,241700.0,,,2,,,,,,
201607,93442,"morro bay, ca",699000.0,,,47,,,58.0,,,12,,,0,,,0.0,,,8.0,,,0.1067,,,2.0,,,434.0,,,1778.0,,,860949.0,,,49,,,0.0426,,,
201607,61441,"ipava, il",77400.0,,,6,,,184.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,56.0,,,1584.0,,,109917.0,,,6,,,0.1667,,,
201607,89442,"wadsworth, nv",309900.0,,,4,,,61.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,113.0,,,2215.0,,,338280.0,,,4,,,0.25,,,
201607,73051,"lexington, ok",96459.0,,,29,,,100.0,,,8,,,0,,,0.0,,,4.0,,,0.1429,,,,,,71.0,,,1612.0,,,136235.0,,,29,,,,,,
201607,43206,"columbus, oh",82900.0,,,90,,,53.0,,,60,,,0,,,0.0,,,24.0,,,0.1463,,,39.0,,,58.0,,,1404.0,,,296227.0,,,128,,,0.4333,,,
201607,22438,"champlain, va",580000.0,,,2,,,94.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,180.0,,,2820.0,,,580000.0,,,2,,,,,,
201607,47352,"lewisville, in",162500.0,,,11,,,82.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,48.0,,,2492.0,,,151254.0,,,12,,,0.0909,,,
201607,95065,"santa cruz, ca",1100000.0,,,14,,,59.0,,,8,,,0,,,0.0,,,12.0,,,0.3871,,,8.0,,,489.0,,,2343.0,,,1386313.0,,,21,,,0.5714,,,
201607,82649,"shoshoni, wy",115000.0,,,13,,,112.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,,,,86.0,,,1313.0,,,137271.0,,,13,,,,,,
201607,41056,"maysville, ky",55000.0,,,11,,,58.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,43.0,,,1256.0,,,110818.0,,,12,,,0.0909,,,
201607,63304,"saint charles, mo",329900.0,,,104,,,45.0,,,56,,,0,,,0.0,,,48.0,,,0.1805,,,112.0,,,142.0,,,2414.0,,,499406.0,,,218,,,1.0769,,,
201607,49902,"alpha, mi",57400.0,,,4,,,79.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,1.0,,,36.0,,,1365.0,,,71175.0,,,5,,,0.25,,,
201607,70129,"new orleans, la",129975.0,,,29,,,99.0,,,8,,,0,,,0.0,,,4.0,,,0.1176,,,3.0,,,72.0,,,1917.0,,,174072.0,,,31,,,0.0862,,,
201607,29492,"charleston, sc",762500.0,,,148,,,61.0,,,52,,,0,,,0.0,,,40.0,,,0.1569,,,78.0,,,255.0,,,3017.0,,,852725.0,,,223,,,0.527,,,
201607,74852,"macomb, ok",89000.0,,,5,,,110.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,,,,68.0,,,1120.0,,,121580.0,,,5,,,,,,
201607,35244,"birmingham, al",300000.0,,,227,,,65.0,,,88,,,4,,,0.0109,,,116.0,,,0.326,,,56.0,,,116.0,,,2743.0,,,363734.0,,,283,,,0.2467,,,
201607,34639,"land o lakes, fl",289000.0,,,106,,,59.0,,,68,,,4,,,0.0149,,,48.0,,,0.1818,,,96.0,,,119.0,,,2382.0,,,307517.0,,,201,,,0.9057,,,
201607,21769,"middletown, md",424900.0,,,67,,,59.0,,,24,,,0,,,0.0,,,24.0,,,0.2692,,,12.0,,,161.0,,,2612.0,,,476945.0,,,79,,,0.1791,,,
201607,13418,"north brookfield, ny",114700.0,,,2,,,38.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,70.0,,,1618.0,,,114700.0,,,2,,,,,,
201607,79501,"anson, tx",77500.0,,,16,,,46.0,,,4,,,0,,,0.0,,,4.0,,,0.1481,,,7.0,,,50.0,,,1680.0,,,99940.0,,,23,,,0.4375,,,
201607,92549,"idyllwild, ca",321950.0,,,108,,,65.0,,,36,,,0,,,0.0,,,32.0,,,0.1871,,,33.0,,,225.0,,,1485.0,,,392425.0,,,139,,,0.3056,,,
201607,44092,"wickliffe, oh",124900.0,,,82,,,47.0,,,32,,,0,,,0.0,,,24.0,,,0.1727,,,23.0,,,88.0,,,1353.0,,,133889.0,,,105,,,0.2805,,,
201607,83650,"murphy, id",157250.0,,,4,,,64.0,,,0,,,0,,,0.0,,,0.0,,,0.0,,,,,,105.0,,,1200.0,,,176100.0,,,4,,,,,,
201607,76115,"fort worth, tx",84450.0,,,7,,,22.0,,,4,,,0,,,0.0,,,0.0,,,0.0,,,6.0,,,74.0,,,1103.0,,,87770.0,,,12,,,0.8571,,,
201607,28374,"pinehurst, nc",340000.0,,,503,,,99.0,,,96,,,4,,,0.006,,,68.0,,,0.1026,,,70.0,,,137.0,,,2500.0,,,437987.0,,,567,,,0.1392,,,
