tract_geoid,total_jobs,resident_workers,pressure_ratio
12086003005,159,684,0.2324561403508772
12086003006,627,1584,0.3958333333333333
12086003100,1352,1803,0.7498613422074321
12086003400,869,1585,0.5482649842271293
12086003603,188,820,0.22926829268292684
12086003604,684,931,0.7346938775510204
12086003605,268,1261,0.21252973830293417
12086003606,38685,869,44.51668584579977
12086003607,67,1018,0.06581532416502947
12086003703,11790,1499,7.865243495663776
12086003704,20929,918,22.79847494553377
12086003705,1568,1101,1.4241598546775658
12086003706,2226,976,2.2807377049180326
12086003707,6287,948,6.631856540084388
12086003708,4304,726,5.928374655647383
12086003709,54,811,0.06658446362515413
12086003710,7054,2827,2.4952246197382384
12086003801,1474,2277,0.6473429951690821
12086003803,3877,1063,3.6472248353715897
12086003804,2735,2070,1.321256038647343
12086003906,667,998,0.6683366733466933
12086003909,205,798,0.2568922305764411
12086003911,257,1705,0.15073313782991202
12086003912,191,1466,0.13028649386084584
12086003913,532,1787,0.29770565193060994
12086003914,1653,2089,0.791287697462901
12086003915,652,1856,0.35129310344827586
12086003916,315,1519,0.2073732718894009
12086003917,1441,2089,0.6898037338439444
12086003918,312,1270,0.24566929133858267
12086003919,997,1147,0.8692240627724499
12086003921,671,1066,0.6294559099437148
12086003922,622,926,0.67170626349892
12086004000,9309,1982,4.696770938446014
12086004102,580,1059,0.5476864966949953
12086004103,2691,1019,2.6408243375858684
12086004105,749,942,0.7951167728237792
12086004106,2520,1235,2.0404858299595143
12086004204,3801,993,3.8277945619335347
12086004205,3340,1113,3.0008984725965857
12086004206,7801,652,11.964723926380367
12086004207,309,968,0.31921487603305787
12086004208,525,823,0.637910085054678
12086004301,1274,1232,1.0340909090909092
12086004303,3664,1402,2.6134094151212555
12086004304,939,1152,0.8151041666666666
12086004403,2298,1162,1.9776247848537005
12086004404,2884,816,3.534313725490196
12086004405,1077,1197,0.899749373433584
12086004406,1178,1194,0.9865996649916248
12086004500,4579,1608,2.847636815920398
12086004602,2398,1572,1.525445292620865
12086004605,384,1416,0.2711864406779661
12086004607,1017,1157,0.8789974070872947
12086004608,228,737,0.3093622795115332
12086004701,436,2541,0.17158598976780795
12086004703,2797,2195,1.2742596810933942
12086004704,2387,1231,1.9390739236393175
12086004705,535,1753,0.3051911009697661
12086004901,1976,1431,1.3808525506638714
12086004903,707,1496,0.47259358288770054
12086004904,1295,1233,1.0502838605028386
12086005002,752,2066,0.3639883833494676
12086005003,242,1283,0.18862042088854247
12086005004,303,1583,0.1914087176247631
12086005102,1048,1688,0.6208530805687204
12086005103,285,916,0.3111353711790393
12086005104,452,1517,0.2979564930784443
12086005201,1876,1661,1.1294400963275135
12086005202,678,1489,0.45533915379449297
12086005303,872,1122,0.7771836007130125
12086005304,429,1291,0.33230054221533695
12086005305,557,1052,0.529467680608365
12086005306,464,1278,0.36306729264475746
12086005403,524,670,0.7820895522388059
12086005405,278,1332,0.2087087087087087
12086005406,689,1434,0.4804741980474198
12086005407,799,959,0.8331595411887383
12086005409,548,1126,0.4866785079928952
12086005410,314,1159,0.27092320966350303
12086005503,866,1394,0.6212338593974175
12086005504,722,1465,0.4928327645051195
12086005505,579,1294,0.4474497681607419
12086005506,625,1203,0.5195344970906068
12086005600,3188,2014,1.58291956305859
12086005701,1335,2357,0.5663979635129401
12086005705,70,1347,0.05196733481811433
12086005706,574,1538,0.3732119635890767
12086005707,253,635,0.3984251968503937
12086005708,340,2162,0.1572617946345976
12086005803,471,1992,0.23644578313253012
12086005804,1523,1535,0.9921824104234528
12086005805,265,1282,0.20670826833073322
12086005806,958,1459,0.656614119259767
12086005901,1062,2111,0.5030791094268119
12086005902,1524,1673,0.9109384339509863
12086005903,790,2310,0.341991341991342
12086005904,516,2248,0.22953736654804271
12086006002,3282,2323,1.4128282393456737
12086006003,372,1448,0.2569060773480663
12086006004,5265,1406,3.744665718349929
12086006103,901,797,1.1304893350062735
12086006104,1229,1713,0.7174547577349679
12086006105,328,1086,0.3020257826887661
12086006106,913,1230,0.7422764227642277
12086006201,436,1172,0.3720136518771331
12086006203,11857,1128,10.511524822695035
12086006205,6148,2025,3.0360493827160493
12086006206,15435,1843,8.374932175800325
12086006302,2080,2293,0.907108591365024
12086006303,1675,1491,1.1234071093226023
12086006304,502,1286,0.39035769828926903
12086006401,436,1268,0.3438485804416404
12086006402,240,1616,0.1485148514851485
12086006403,572,1210,0.4727272727272727
12086006501,597,1347,0.44320712694877507
12086006503,663,1074,0.61731843575419
12086006504,464,973,0.47687564234326824
12086006603,517,1052,0.4914448669201521
12086006604,331,997,0.3319959879638917
12086006605,1296,802,1.6159600997506234
12086006606,786,622,1.2636655948553055
12086006607,608,1388,0.43804034582132567
12086006608,643,1428,0.45028011204481794
12086006705,534,1618,0.3300370828182942
12086006706,497,1103,0.45058930190389845
12086006707,3309,1756,1.8843963553530751
12086006709,5093,851,5.984723854289071
12086006713,4299,1003,4.286141575274177
12086006714,2973,1000,2.973
12086006715,1280,1983,0.6454866364094806
12086006716,3224,572,5.636363636363637
12086006717,453,1014,0.4467455621301775
12086006718,3748,1557,2.407193320488118
12086006719,3894,1190,3.272268907563025
12086006720,5619,1286,4.369362363919129
12086006721,4610,1329,3.4687735139202407
12086006722,1217,841,1.4470868014268727
12086006801,4986,1593,3.1299435028248586
12086006802,3039,1474,2.0617367706919945
12086006901,1754,1442,1.2163661581137308
12086006902,950,1316,0.7218844984802432
12086007003,882,1887,0.46740858505564387
12086007004,887,2178,0.40725436179981633
12086007005,277,1025,0.2702439024390244
12086007006,211,1479,0.14266396213657878
12086007007,2403,1279,1.8788115715402658
12086007101,346,1205,0.2871369294605809
12086007103,3600,964,3.7344398340248963
12086007104,10897,1575,6.918730158730159
12086007200,821,1365,0.6014652014652014
12086007300,1580,1853,0.8526713437668646
12086007401,608,780,0.7794871794871795
12086007402,1628,1346,1.2095096582466567
12086007403,5606,1338,4.1898355754858
12086007501,465,1196,0.3887959866220736
12086007503,7899,411,19.21897810218978
12086007601,298,1239,0.24051654560129138
12086007603,2781,1727,1.6103068905616675
12086007605,1169,1852,0.6312095032397408
12086007607,462,1315,0.35133079847908744
12086007608,685,1241,0.5519742143432715
12086007609,2014,967,2.082730093071355
12086007610,7827,2133,3.669479606188467
12086007704,323,2682,0.12043251304996272
12086007705,799,1978,0.403943377148635
12086007706,7326,1696,4.319575471698113
12086007707,1086,1128,0.9627659574468085
12086007708,1064,1389,0.7660187185025198
12086007709,1444,1551,0.9310122501611864
12086007801,139,407,0.3415233415233415
12086007805,2274,2160,1.0527777777777778
12086007806,851,1647,0.5166970248937462
12086007807,1351,1888,0.715572033898305
12086007808,13465,1712,7.865070093457944
12086007809,2632,1844,1.4273318872017353
12086007901,3613,1474,2.4511533242876524
12086007902,747,1334,0.5599700149925038
12086008000,600,2054,0.2921129503407984
12086008101,311,1557,0.19974309569685292
12086008102,2348,1980,1.185858585858586
12086008202,630,1845,0.34146341463414637
12086008205,821,1773,0.4630569655950367
12086008206,3040,2001,1.5192403798100949
12086008207,506,1829,0.27665390924002187
12086008208,3683,2291,1.6075949367088607
12086008209,1110,2130,0.5211267605633803
12086008305,541,2570,0.2105058365758755
12086008308,265,2491,0.10638297872340426
12086008309,673,2073,0.3246502653159672
12086008310,424,1464,0.2896174863387978
12086008311,608,1938,0.3137254901960784
12086008312,241,1554,0.15508365508365507
12086008313,162,2195,0.07380410022779044
12086008314,103,1325,0.07773584905660377
12086008315,71,1789,0.039686975964225824
12086008409,4451,2424,1.8362211221122111
12086008415,783,2341,0.33447244767193507
12086008416,1029,1670,0.6161676646706586
12086008418,420,1223,0.34341782502044155
12086008419,5754,2390,2.407531380753138
12086008420,366,900,0.4066666666666667
12086008421,1333,2048,0.65087890625
12086008422,2481,1350,1.8377777777777777
12086008423,1694,2067,0.8195452346395743
12086008424,1397,1528,0.9142670157068062
12086008425,1030,946,1.0887949260042282
12086008426,233,2210,0.10542986425339367
12086008427,812,1195,0.6794979079497908
12086008428,215,1384,0.15534682080924855
12086008429,8248,1668,4.94484412470024
12086008430,192,2106,0.09116809116809117
12086008431,3824,846,4.520094562647754
12086008502,1725,1998,0.8633633633633634
12086008503,872,1536,0.5677083333333334
12086008504,227,1409,0.1611071682044003
12086008601,1737,2171,0.8000921234454169
12086008603,171,1979,0.08640727640222334
12086008604,490,903,0.5426356589147286
12086008702,400,2435,0.16427104722792607
12086008703,147,1193,0.12321877619446772
12086008704,149,1361,0.10947832476120499
12086008805,1204,1988,0.6056338028169014
12086008806,503,1593,0.3157564344005022
12086008807,378,1459,0.2590815627141878
12086008808,698,1667,0.41871625674865026
12086008809,394,1221,0.3226863226863227
12086008810,2039,1668,1.2224220623501199
12086008904,7267,695,10.45611510791367
12086008906,361,2371,0.15225643188528049
12086008907,1096,1881,0.582668793195109
12086008908,519,1510,0.3437086092715232
12086008909,555,1728,0.3211805555555556
12086008910,955,1414,0.6753889674681753
12086008911,1205,1621,0.743368291178285
12086009010,72469,4005,18.094631710362048
12086009014,4250,2023,2.100840336134454
12086009015,1028,2691,0.3820141211445559
12086009020,301,1404,0.2143874643874644
12086009021,565,1993,0.2834922227797291
12086009022,41,1096,0.037408759124087594
12086009024,80,2435,0.03285420944558522
12086009026,228,1194,0.19095477386934673
12086009027,157,2133,0.0736052508204407
12086009028,199,2312,0.08607266435986159
12086009029,1189,1923,0.6183047321892876
12086009030,127,2499,0.0508203281312525
12086009031,77,1812,0.04249448123620309
12086009039,474,2755,0.1720508166969147
12086009040,19640,3066,6.405740378343118
12086009043,509,2157,0.23597589244320816
12086009044,98,1433,0.06838799720865317
12086009048,850,1527,0.5566470203012442
12086009049,296,2110,0.14028436018957346
12086009050,230,1916,0.12004175365344467
12086009051,968,1138,0.8506151142355008
12086009052,1731,1655,1.0459214501510574
12086009053,1269,1947,0.6517719568567026
12086009054,409,869,0.4706559263521289
12086009055,304,1166,0.2607204116638079
12086009056,1217,1320,0.921969696969697
12086009057,1694,2173,0.7795674183156925
12086009058,1000,2072,0.4826254826254826
12086009059,170,1607,0.10578718108276292
12086009060,282,2224,0.12679856115107913
12086009061,152,1495,0.10167224080267559
12086009062,304,1509,0.20145791915175612
12086009063,39,1313,0.0297029702970297
12086009064,1292,1300,0.9938461538461538
12086009065,7788,2020,3.8554455445544553
12086009066,19714,3180,6.19937106918239
12086009101,355,1174,0.3023850085178876
12086009102,37052,1753,21.136337706788364
12086009200,275,1560,0.1762820512820513
12086009305,4628,2430,1.9045267489711935
12086009312,11389,2991,3.8077566031427614
12086009314,348,1508,0.23076923076923078
12086009315,449,1441,0.31158917418459403
12086009316,940,1325,0.7094339622641509
12086009317,567,1819,0.3117097306212204
12086009318,114,1001,0.11388611388611389
12086009319,475,1802,0.26359600443951164
12086009320,166,1752,0.09474885844748858
12086009321,43,1120,0.038392857142857145
12086009322,88,1527,0.05762933857236411
12086009323,570,1373,0.4151493080844865
12086009324,222,1847,0.12019491066594477
12086009325,656,857,0.7654609101516919
12086009326,224,1310,0.17099236641221374
12086009327,165,1361,0.12123438648052902
12086009401,822,1265,0.649802371541502
12086009402,555,1854,0.2993527508090615
12086009503,884,2185,0.4045766590389016
12086009504,3383,2213,1.5286940804338003
12086009505,847,680,1.2455882352941177
12086009506,738,1854,0.39805825242718446
12086009601,1112,1482,0.7503373819163293
12086009602,3031,1481,2.046590141796084
12086009703,886,1454,0.609353507565337
12086009704,2365,2595,0.9113680154142582
12086009705,55,1818,0.030253025302530254
12086009706,79,1504,0.052526595744680854
12086009803,635,3486,0.1821572002294894
12086009804,1410,1521,0.9270216962524654
12086009806,153,1264,0.12104430379746836
12086009809,549,1572,0.34923664122137404
12086009810,102,1590,0.06415094339622641
12086009811,167,991,0.16851664984863773
12086009812,238,2128,0.1118421052631579
12086009903,2060,2490,0.8273092369477911
12086009904,539,1883,0.2862453531598513
12086009905,270,2613,0.10332950631458095
12086009906,578,2714,0.21296978629329402
12086009907,376,1895,0.19841688654353562
12086009908,256,1782,0.143658810325477
12086009909,18,1258,0.014308426073131956
12086010010,104,2204,0.047186932849364795
12086010012,111,2568,0.04322429906542056
12086010013,548,1997,0.27441161742613923
12086010015,273,1757,0.1553784860557769
12086010016,211,2413,0.08744301699129714
12086010017,371,2027,0.18302910705476072
12086010018,414,1683,0.24598930481283424
12086010019,103,1878,0.05484558040468584
12086010020,144,1669,0.08627920910724984
12086010021,265,1917,0.13823682837767345
12086010022,327,1701,0.19223985890652556
12086010023,770,1206,0.6384742951907131
12086010024,1110,2085,0.5323741007194245
12086010025,53,1906,0.027806925498426022
12086010026,782,1279,0.6114151681000782
12086010193,1178,2064,0.5707364341085271
12086010198,128,1560,0.08205128205128205
12086010201,1609,2071,0.7769193626267503
12086010205,346,1797,0.19254312743461324
12086010207,5392,1592,3.386934673366834
12086010208,770,1796,0.4287305122494432
12086010209,312,2152,0.1449814126394052
12086010211,190,1639,0.11592434411226357
12086010212,278,1116,0.24910394265232974
12086010213,60,1876,0.031982942430703626
12086010214,141,938,0.15031982942430705
12086010301,4866,1453,3.348933241569167
12086010302,2133,1386,1.5389610389610389
12086010303,1679,1546,1.0860284605433377
12086010400,1806,2364,0.7639593908629442
12086010501,1415,2387,0.5927943024717218
12086010502,657,3826,0.17171981181390486
12086010604,325,2359,0.1377702416278084
12086010608,239,2507,0.0953330674112485
12086010609,1945,2342,0.8304867634500427
12086010610,711,2084,0.3411708253358925
12086010613,404,2451,0.16483068135454917
12086010618,223,2116,0.1053875236294896
12086010619,761,1253,0.6073423782920989
12086010620,80,1481,0.05401755570560432
12086010621,188,2010,0.09353233830845771
12086010622,297,1686,0.17615658362989323
12086010623,1930,1506,1.2815405046480743
12086010624,160,1640,0.0975609756097561
12086010625,86,1901,0.04523934771173067
12086010626,71,1269,0.05594956658786446
12086010705,494,2353,0.20994475138121546
12086010706,407,1377,0.29557007988380535
12086010707,640,1599,0.4002501563477173
12086010708,326,2696,0.12091988130563798
12086010709,73,1934,0.037745604963805586
12086010710,771,2695,0.2860853432282004
12086010803,150,1672,0.08971291866028708
12086010804,1013,2888,0.3507617728531856
12086010805,74,2129,0.03475810239549084
12086010806,99,1615,0.06130030959752322
12086010900,710,3117,0.22778312479948667
12086011003,1248,2168,0.5756457564575646
12086011008,310,2127,0.1457451810061119
12086011009,734,2658,0.2761474793077502
12086011010,843,2318,0.3636755823986195
12086011011,1471,2190,0.671689497716895
12086011012,250,1307,0.19127773527161437
12086011013,152,1407,0.10803127221037669
12086011014,404,1992,0.20281124497991967
12086011015,2464,4147,0.5941644562334217
12086011103,694,1513,0.4586913417052214
12086011104,2065,2189,0.9433531292827775
12086011105,358,1688,0.21208530805687204
12086011106,1449,1772,0.8177200902934537
12086011203,681,2594,0.2625289128758674
12086011204,657,1330,0.493984962406015
12086011205,101,1797,0.0562047857540345
12086011206,711,1703,0.4174985320023488
12086011301,936,1691,0.553518628030751
12086011302,573,2391,0.2396486825595985
12086011405,888,1879,0.4725918041511442
12086011406,824,2123,0.3881300047103156
12086011407,93,1969,0.047232097511427124
12086011408,823,1187,0.6933445661331087
12086011409,1955,3923,0.49834310476676014
12086011410,1645,3199,0.5142231947483589
12086011411,212,1444,0.14681440443213298
12086011412,859,3105,0.27665056360708534
12086011500,3772,3411,1.1058340662562298
12086011601,238,1758,0.1353811149032992
12086011602,2821,1735,1.6259365994236312
12086011701,180,1010,0.1782178217821782
12086011702,359,2198,0.16333030027297543
12086011800,195,1686,0.11565836298932385
12086011900,433,2681,0.16150690041029467
12086012001,840,1281,0.6557377049180327
12086012002,101,2246,0.044968833481745324
12086012101,483,1332,0.36261261261261263
12086012102,122,1957,0.06234031681144609
12086012103,30,1240,0.024193548387096774
12086012104,48,778,0.061696658097686374
12086012105,74,1495,0.049498327759197325
12086012200,493,2435,0.20246406570841888
12086012301,166,1275,0.13019607843137254
12086012302,161,2096,0.07681297709923664
12086012401,595,1849,0.32179556517036234
12086012402,218,1805,0.12077562326869806
12086012403,1338,945,1.415873015873016
12086012501,1769,1140,1.5517543859649123
12086012502,273,1924,0.14189189189189189
12086012601,633,1708,0.3706088992974239
12086012602,91,1389,0.06551475881929446
12086012701,2304,5764,0.39972241498959055
12086012702,2118,2435,0.8698151950718686
12086012801,235,2084,0.11276391554702495
12086012802,7761,1826,4.2502738225629795
12086012900,6655,2011,3.3092988562904027
12086013000,176,1879,0.09366684406599254
12086013100,1530,2055,0.7445255474452555
12086013201,103,1109,0.09287646528403967
12086013202,456,1407,0.32409381663113007
12086013301,406,1361,0.29831006612784716
12086013302,777,1470,0.5285714285714286
12086013400,433,2226,0.1945193171608266
12086013500,1316,1946,0.6762589928057554
12086013600,617,2234,0.27618621307072516
12086013700,3444,2415,1.4260869565217391
12086013801,17,1058,0.01606805293005671
12086013802,409,1546,0.2645536869340233
12086013900,453,2066,0.21926427879961277
12086014100,7931,390,20.335897435897436
12086014200,294,2243,0.13107445385644226
12086014300,159,1766,0.09003397508493771
12086014400,140,2219,0.06309148264984227
12086014500,399,2025,0.19703703703703704
12086014601,672,1395,0.4817204301075269
12086014602,724,1684,0.42992874109263657
12086014701,38,937,0.04055496264674493
12086014702,575,1825,0.3150684931506849
12086014800,220,2460,0.08943089430894309
12086014900,525,2221,0.23638000900495273
12086015001,1155,2257,0.5117412494461675
12086015002,920,2176,0.4227941176470588
12086015101,175,1909,0.09167103195390257
12086015102,173,1333,0.12978244561140284
12086015103,239,1383,0.17281272595806219
12086015201,210,1576,0.13324873096446702
12086015202,344,1775,0.19380281690140846
12086015300,1817,2855,0.6364273204903678
12086015400,1623,2591,0.6263990737167117
12086015501,2724,1238,2.2003231017770597
12086015502,355,1542,0.23022049286640725
12086015600,823,2179,0.37769619091326295
12086015700,1938,1184,1.6368243243243243
12086015800,90,1987,0.04529441368897836
12086015900,256,1551,0.1650548033526757
12086016000,198,2045,0.09682151589242054
12086016100,339,2023,0.1675729115175482
12086016200,103,1555,0.06623794212218649
12086016300,907,2070,0.43816425120772945
12086016401,255,2159,0.11811023622047244
12086016402,79,1126,0.07015985790408526
12086016501,209,1653,0.12643678160919541
12086016502,291,2224,0.13084532374100719
12086016600,137,1626,0.08425584255842558
12086016700,421,2049,0.20546608101512934
12086016800,1052,1828,0.5754923413566739
12086016900,120,1987,0.06039255158530448
12086017000,282,2311,0.12202509736045002
12086017101,376,1883,0.19968135953266064
12086017102,37,1148,0.032229965156794424
12086017200,341,1633,0.2088181261481935
12086017300,312,1925,0.16207792207792207
12086017401,60,689,0.08708272859216255
12086017402,1015,2064,0.49176356589147285
12086017500,357,1679,0.21262656343061345
12086017600,457,2758,0.1656997824510515
12086017700,242,1998,0.12112112112112113
12086017800,248,2530,0.09802371541501977
12086017901,703,2055,0.3420924574209246
12086017902,864,2018,0.42814667988107036
12086018001,72,1088,0.0661764705882353
12086018002,98,1515,0.06468646864686468
12086018003,3194,3030,1.054125412541254
12086018100,810,2064,0.39244186046511625
12086018200,129,1197,0.10776942355889724
12086018300,737,2453,0.3004484304932735
12086018400,282,1715,0.16443148688046647
12086018500,131,2149,0.06095858538855282
12086018601,643,1633,0.3937538273116963
12086018602,362,1949,0.18573627501282708
12086018700,679,1968,0.34502032520325204
12086018801,304,1406,0.21621621621621623
12086018802,850,1216,0.6990131578947368
12086018803,193,1338,0.14424514200298955
12086018901,113,1498,0.07543391188251002
12086018902,604,1501,0.40239840106595604
12086019000,1707,2508,0.680622009569378
12086019100,942,2326,0.40498710232158214
12086019200,234,2350,0.09957446808510638
12086019301,2056,1486,1.3835800807537013
12086019302,1300,2167,0.5999077065066912
12086019401,695,1486,0.4676985195154778
12086019402,12448,2677,4.649981322375794
12086019501,1615,1906,0.8473242392444911
12086019502,4096,2043,2.004894762604014
12086019600,357,2623,0.13610369805566144
12086019700,561,1780,0.3151685393258427
12086019801,216,2537,0.08513992905005913
12086019802,306,2163,0.14147018030513175
12086019901,404,1863,0.2168545356951154
12086019902,404,3090,0.1307443365695793
12086020001,67,1199,0.05587989991659716
12086020002,167,2205,0.07573696145124717
12086020100,732,2154,0.3398328690807799
12086020200,1967,2304,0.8537326388888888
12086020300,120,1507,0.07962840079628401
12086490100,1273,644,1.9767080745341614
12086980200,700,68,10.294117647058824
12086980300,11836,878,13.480637813211844
12086980400,375,69,5.434782608695652
12086980500,44028,404,108.98019801980197
12086980600,77,40,1.925
12086980700,276,385,0.7168831168831169
12086980800,1736,99,17.535353535353536
12086980900,26,58,0.4482758620689655
12086981000,8451,64,132.046875
12086981100,12009,345,34.80869565217391
12086981200,13,271,0.04797047970479705
12086981300,238,599,0.3973288814691152
12087970400,1142,2381,0.47963040739185214
12087970500,1862,1697,1.0972304065998821
12087970600,763,1002,0.7614770459081837
12087970700,1478,1551,0.9529335912314636
12087970800,1404,2206,0.6364460562103355
12087970900,3200,1034,3.094777562862669
12087971001,693,667,1.0389805097451275
12087971002,775,909,0.8525852585258525
12087971100,1147,1934,0.5930713547052741
12087971200,625,1390,0.44964028776978415
12087971300,1448,1069,1.3545369504209541
12087971401,925,1553,0.5956213779781069
12087971402,132,773,0.17076326002587322
12087971501,436,960,0.45416666666666666
12087971502,602,1348,0.4465875370919881
12087971600,482,1148,0.41986062717770034
12087971700,574,1786,0.3213885778275476
12087971800,1340,3512,0.3815489749430524
12087971900,2924,3883,0.7530260108163791
12087972000,1047,2228,0.4699281867145422
12087972100,3508,1905,1.841469816272966
12087972200,780,1647,0.47358834244080145
12087972400,4101,1744,2.3514908256880735
12087972500,4367,633,6.898894154818326
12087972700,3251,2175,1.4947126436781608
12087972800,1919,1654,1.1602176541717049
12087980000,103,308,0.3344155844155844
12089050102,3629,1312,2.7660060975609757
12089050103,2163,1686,1.282918149466192
12089050104,1763,1127,1.5643300798580302
12089050201,453,566,0.8003533568904594
12089050203,3650,1341,2.721849366144668
12089050204,2070,1484,1.394878706199461
12089050205,807,1369,0.589481373265157
12089050304,1209,3306,0.36569872958257715
12089050305,616,611,1.0081833060556464
12089050306,3416,4166,0.8199711953912626
12089050307,640,2978,0.21490933512424445
12089050308,747,3073,0.24308493328994468
12089050309,606,3152,0.19225888324873097
12089050310,687,2698,0.25463306152705706
12089050401,646,1551,0.4165054803352676
12089050402,322,1294,0.24884080370942813
12089050403,809,1740,0.4649425287356322
12089050504,388,2195,0.17676537585421412
12089050505,170,2577,0.06596818005432674
12089050506,208,1739,0.11960897067280046
12089050507,157,1187,0.13226621735467564
12089050508,88,1133,0.07766990291262135
12089050509,976,1465,0.6662116040955631
12091020101,259,1778,0.14566929133858267
12091020102,711,1974,0.3601823708206687
12091020200,128,931,0.13748657357679914
12091020303,346,2185,0.15835240274599544
12091020304,190,1772,0.1072234762979684
12091020305,169,1975,0.08556962025316456
12091020306,528,928,0.5689655172413793
12091020400,2247,2928,0.7674180327868853
12091020500,4305,3314,1.2990343995171998
12091020601,2536,2666,0.9512378094523631
12091020602,571,1490,0.3832214765100671
12091020701,522,1668,0.3129496402877698
12091020702,2693,3148,0.8554637865311309
12091020800,4075,1273,3.2010997643362136
12091020900,1707,2679,0.6371780515117581
12091021001,959,2244,0.4273618538324421
12091021002,2094,1955,1.0710997442455243
12091021101,2163,1471,1.470428280081577
12091021102,652,3326,0.19603126879134095
12091021200,5388,2401,2.2440649729279465
12091021400,370,559,0.6618962432915921
12091021501,1619,1783,0.9080201906898485
12091021502,1831,1568,1.1677295918367347
12091021600,161,784,0.20535714285714285
12091021700,305,1187,0.2569502948609941
12091021801,599,2208,0.271286231884058
12091021802,5043,2258,2.233392382639504
12091021901,324,712,0.4550561797752809
12091021902,2610,3011,0.8668216539355695
12091022001,1051,1768,0.5944570135746606
12091022002,677,1436,0.4714484679665738
12091022100,929,1560,0.5955128205128205
12091022300,1619,1099,1.473157415832575
12091022400,2420,1793,1.3496932515337423
12091022500,2233,1840,1.2135869565217392
12091022600,8388,1500,5.592
12091022700,1744,1534,1.136897001303781
12091022800,1124,1036,1.084942084942085
12091022900,5249,1854,2.831175836030205
12091023100,441,3069,0.1436950146627566
12091023200,1894,796,2.379396984924623
12091023303,2915,542,5.378228782287823
12091023304,6212,1653,3.7580157289776164
12091023305,1970,2267,0.8689898544331716
12091023306,721,1458,0.4945130315500686
12091023307,1695,956,1.7730125523012552
12091023308,4697,1309,3.588235294117647
12093910101,1761,1881,0.9362041467304625
12093910102,252,1083,0.23268698060941828
12093910201,903,1818,0.4966996699669967
12093910202,1620,1658,0.97708082026538
12093910300,1526,793,1.9243379571248425
12093910401,237,1228,0.19299674267100977
12093910402,137,1026,0.13352826510721247
12093910403,118,1207,0.09776304888152444
12093910500,1563,1703,0.9177921315325895
12093910601,3255,1880,1.7313829787234043
12093910602,174,871,0.1997703788748565
12095010201,5156,1167,4.418166238217652
12095010202,3215,2286,1.4063867016622922
12095010300,2049,1697,1.2074248674130819
12095010400,90,633,0.14218009478672985
12095010500,2177,611,3.563011456628478
12095010802,1449,1986,0.729607250755287
12095011000,1735,1853,0.9363194819212088
12095011100,272,1746,0.15578465063001146
12095011200,611,1954,0.3126919140225179
12095011300,1640,2875,0.5704347826086956
12095011600,2512,2343,1.0721297481860863
12095011701,364,2019,0.1802872709262011
12095011702,340,1957,0.17373530914665303
12095012000,246,3204,0.07677902621722846
12095012100,702,2952,0.23780487804878048
12095012201,407,2665,0.1527204502814259
12095012202,527,2423,0.21749896822121337
12095012303,227,3581,0.06339011449315833
12095012304,412,3169,0.13000946670874092
12095012305,493,3392,0.14534198113207547
12095012306,120,1712,0.07009345794392523
12095012307,466,3240,0.14382716049382716
12095012402,2288,2538,0.9014972419227738
12095012403,9159,2807,3.2629141432133952
12095012404,183,2329,0.0785744954916273
12095012405,72,2156,0.03339517625231911
12095012500,956,1275,0.7498039215686274
12095012600,2091,3041,0.6876027622492601
12095012701,1745,2880,0.6059027777777778
12095012800,18469,1858,9.940258342303553
12095012900,7931,2436,3.2557471264367814
12095013201,933,1958,0.47650663942798777
12095013202,2137,2979,0.7173548170527022
12095013300,958,3298,0.29047907822922986
12095013402,382,1542,0.24773022049286642
12095013403,482,1641,0.29372333942717854
12095013405,66,1187,0.05560235888795282
12095013406,325,1767,0.1839275608375778
12095013503,213,1269,0.16784869976359337
12095013505,225,1948,0.11550308008213553
12095013507,14332,4269,3.357226516748653
12095013510,154,1187,0.12973883740522324
12095013511,389,2895,0.13436960276338514
12095013512,2172,2557,0.8494329292139225
12095013513,151,2066,0.07308809293320426
12095013603,1505,2411,0.6242223143923683
12095013604,665,3279,0.20280573345532174
12095013605,796,2147,0.3707498835584537
12095013606,6081,2128,2.857612781954887
12095013607,1183,2836,0.4171368124118477
12095013701,311,2227,0.1396497530309834
12095013702,764,2861,0.2670394966794827
12095013801,192,1341,0.14317673378076062
12095013802,321,1511,0.21244209133024486
12095013803,190,1647,0.1153612629022465
12095013900,4814,2388,2.0159128978224454
12095014000,1931,3440,0.5613372093023256
12095014100,3605,3389,1.0637356152257302
12095014201,1730,2843,0.6085121350685895
12095014202,11251,2516,4.471780604133546
12095014301,1050,2640,0.3977272727272727
12095014302,941,2257,0.4169251218431546
12095014400,1873,1720,1.088953488372093
12095014502,398,2726,0.14600146735143066
12095014503,4455,2042,2.181684622918707
12095014504,4286,3861,1.11007511007511
12095014601,1025,3846,0.2665106604264171
12095014605,404,2181,0.18523613021549748
12095014606,9658,3780,2.555026455026455
12095014607,2310,3424,0.6746495327102804
12095014608,88,2341,0.037590773173857325
12095014609,772,2710,0.2848708487084871
12095014701,2340,2479,0.9439290036304961
12095014702,838,3184,0.26319095477386933
12095014703,7052,1356,5.200589970501475
12095014705,1423,3649,0.38996985475472734
12095014706,2131,2510,0.849003984063745
12095014804,5543,3434,1.6141525917297612
12095014805,1875,2722,0.6888317413666422
12095014806,351,2558,0.13721657544956997
12095014807,1688,3480,0.4850574712643678
12095014809,2079,1413,1.4713375796178343
