month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202103,12133,"washington, fl",212475,-0.0195,-0.0117,30,-0.1429,-0.5276,67,0.5647,-0.184,12,-0.4545,-0.5714,0,,,0,0,0,8,1,0,0.1266,0.0673,0.0444,12,0.0909,,120,0.0929,0.0961,1809,0.0039,-0.0984,268397,0.0356,0.0028,43,-0.0659,-0.3307,0.4,0.0857,,0
202103,12037,"franklin, fl",459250,0.0719,0.0961,132,-0.0366,-0.4813,69,-0.375,-0.3764,58,0.3182,0.0741,6,-0.4,2,0.0225,-0.0183,0.017,16,0.3333,-0.4667,0.061,0.014,-0.0229,80,0.1268,0.9048,272,0.0777,0.0176,1746,0.0613,0.0534,703282,0.1232,0.2692,209,0.0048,-0.2956,0.6084,0.0882,0.4427,0
202103,12119,"sumter, fl",307950,0.0268,0.0267,254,-0.1547,-0.3385,44,-0.1373,-0.0588,208,0.0833,0.1429,14,-0.3636,0.75,0.018,-0.0085,0.0081,110,-0.1129,-0.2361,0.1399,-0.0118,-0.0385,341,0.0271,0.3559,196,0.0219,0.0647,1649,-0.0142,-0.0456,373571,0.0484,0.0636,587,-0.0563,-0.0668,1.3425,0.2377,0.6876,0
202103,12125,"union, fl",332900,-0.0404,-0.0475,3,-0.4,-0.6471,41,-0.3571,-0.449,2,-0.5,0,0,,,0,0,0,0,,,0,0,0,9,-0.2174,0.2,153,-0.1501,0.0753,1783,0.0743,0.0315,336360,-0.0105,-0.0007,12,-0.2258,-0.25,3,0.7,2.1176,0
202103,12041,"gilchrist, fl",269750,-0.065,-0.0097,25,-0.1091,-0.5505,26,-0.7643,-0.7352,32,1.6667,1,0,,,0,0,0,2,,-0.6667,0.026,0.026,-0.0405,27,-0.1017,0.1522,164,-0.0089,0.1075,1682,-0.1079,-0.0961,365206,-0.0228,0.2387,51,-0.0973,-0.3245,1.0816,0.0089,0.6596,1
202103,12073,"leon, fl",250000,0.0013,0.0406,946,0.0345,-0.1614,38,-0.0506,-0.026,430,0.0437,-0.0529,28,-0.3,-0.4167,0.0179,-0.0096,-0.0105,74,0,-0.5698,0.0502,-0.0018,-0.0495,131,0.0653,0.0524,153,0.0109,0.0909,1619,0,-0.0273,296192,0.007,0.0139,1078,0.038,-0.1407,0.138,0.004,0.028,0
202103,12086,"miami-dade, fl",479500,-0.001,0.0095,13610,-0.0986,-0.3362,75,-0.162,-0.2188,4786,0.0721,0.2675,766,0.2557,2.83,0.0292,0.0062,0.0225,1364,-0.1862,-0.5187,0.0521,-0.0113,-0.0429,8319,0.1959,0.5363,400,0.0101,0.097,1275,-0.0091,-0.1081,1168064,0.0197,0.0619,21685,-0.0145,-0.1632,0.6112,0.1505,0.3472,0
202103,12079,"madison, fl",215456,-0.2741,0.3044,39,0,-0.3984,71,0.1008,-0.0207,10,-0.1667,-0.1667,0,,,0,0,0,2,0,-0.8,0.04,-0.0017,-0.0834,5,0.5,0,98,0.0425,0.146,1973,0.0056,0.0717,421459,-0.0163,0.4992,44,0.0482,-0.3603,0.1169,0.039,0.0466,0
202103,12007,"bradford, fl",224950,0.0058,0.2887,30,0.0172,-0.3371,42,-0.1942,-0.5402,20,0.1111,1.5,0,,-1,0,0,-0.0238,4,-0.5,-0.7143,0.055,-0.0384,-0.126,32,0,0.3061,134,0.0209,0.2884,1613,0.034,-0.1199,246447,0.0266,0.0926,62,0.0508,-0.0746,1.0847,-0.0187,0.5342,1
202103,12091,"okaloosa, fl",399900,0.0333,0.0249,538,-0.0851,-0.5462,24,-0.3782,-0.5,704,0.2989,-0.0761,30,-0.2857,-0.1176,0.0248,-0.0116,0.0077,88,-0.0435,-0.614,0.0716,-0.009,-0.0444,8,-0.0588,1,247,0.0366,0.1137,1857,0.0411,-0.0093,711050,0.0687,0.1624,544,-0.0872,-0.5425,0.0149,0.0004,0.0115,0
202103,12065,"jefferson, fl",273750,0.032,-0.0045,60,0.1226,-0.2516,55,-0.2065,-0.4297,24,1.4,1,0,,,0,0,0,4,1,-0.3333,0.0465,0.0167,-0.008,2,-0.25,-0.6667,143,0.0385,0.2867,1822,0.0155,-0.1635,374072,0.0241,0.1867,63,0.1468,-0.256,0.0252,-0.0125,-0.0314,1
202103,12063,"jackson, fl",179173,-0.0045,0.1989,65,-0.0299,-0.4583,55,-0.124,-0.2422,34,0,-0.2917,0,,,0,0,0,18,0.5,0,0.1487,0.0467,0.0359,32,0.3125,14.75,101,-0.002,0.1251,1845,0.062,0.0597,214510,0.0147,0.1788,96,0.0267,-0.2131,0.4846,0.1264,0.4679,0
202102,12063,"jackson, fl",179975,0.0439,0.2042,67,-0.1829,-0.4018,63,-0.0942,-0.2089,34,0.0625,-0.0556,0,,,0,0,0,12,0.5,-0.5,0.102,0.038,-0.0569,24,0.4118,23,102,0.002,0.1746,1737,0.0415,0.024,211392,-0.0065,0.2178,94,-0.0556,-0.1726,0.3582,0.1509,0.3493,0
202102,12007,"bradford, fl",223650,-0.006,0.2636,29,-0.0645,-0.4423,52,-0.1557,-0.5442,18,0.125,0.5,0,,,0,0,0,8,1,0,0.0933,0.0385,0.0073,32,0.1034,-0.0303,132,0.1447,0.2528,1560,0,-0.0972,240065,-0.0673,0.0936,59,0,-0.314,1.1034,0.168,0.4688,0
202102,12045,"gulf, fl",375804,-0.0001,-0.0339,102,-0.2481,-0.4514,111,0.3,0.0676,38,0.0556,-0.3214,20,,,0.079,0.079,0.079,14,-0.125,-0.5625,0.0603,-0.004,-0.0528,101,0.4225,1.5897,217,0.0009,-0.062,1716,-0.0108,-0.0048,534643,0.0182,0.078,205,-0.0284,-0.0848,0.9951,0.4691,0.7843,0
202102,12035,"flagler, fl",311513,0.0234,0.056,438,-0.1978,-0.6221,53,-0.2708,-0.2905,408,0.2439,0.1333,290,1.0139,13.5,0.1785,0.0848,0.1683,80,0.1765,-0.75,0.0496,0.0054,-0.1129,812,0.2333,0.6977,170,0.035,0.0803,1905,0.0013,-0.0401,459640,0.0166,0.0894,1226,0.0381,-0.2437,1.8527,0.6476,1.4403,0
202102,12107,"putnam, fl",227000,0.0323,0.0685,140,-0.0071,-0.4891,70,-0.2045,-0.2708,58,-0.0938,-0.2368,4,,,0.0131,0.0131,0.0131,44,0.8333,-0.2143,0.1319,0.0592,0.0093,107,0.0143,0.065,118,0.0358,-0.028,1795,0.0432,0.0404,302825,0.007,0.0115,245,0.0041,-0.3324,0.7607,0.016,0.3958,0
202102,12011,"broward, fl",304500,-0.0174,-0.0745,8588,-0.0941,-0.3219,71,-0.0962,-0.0342,3998,-0.0065,-0.0535,336,0.3333,0.75,0.0167,0.0036,0.0083,1646,-0.1355,-0.4745,0.0829,-0.0145,-0.0541,7304,0.2105,0.3057,241,0.0127,0.0879,1212,-0.0198,-0.1189,639308,-0.0113,0.0262,15823,0.0194,-0.1331,0.8505,0.214,0.4088,0
202102,12055,"highlands, fl",199900,0.0251,0.0414,288,-0.0526,-0.4627,43,-0.1667,-0.4014,236,0.0536,0,4,0,-0.5,0.0045,-0.0019,-0.0033,66,-0.1316,-0.6071,0.0768,-0.0143,-0.087,331,0.2351,0.324,123,0,0.0716,1572,0.0022,-0.049,255159,0,0.0721,619,0.0757,-0.2131,1.1493,0.2677,0.6829,0
202102,12123,"taylor, fl",199600,0.0119,0.0511,72,-0.0338,-0.319,111,0.0278,0.451,20,0,-0.2857,0,,,0,0,0,16,1,0,0.1414,0.0571,0.0287,18,0.9444,-0.0789,110,-0.0407,-0.0081,1533,-0.0044,-0.0044,242644,0.0429,0.004,86,0.0488,-0.3175,0.2448,0.1231,0.0638,0
202102,12059,"holmes, fl",178425,-0.0218,0.2056,30,-0.1061,-0.4327,84,0.0737,-0.1625,8,-0.3333,-0.6,0,,,0,0,0,6,0.5,-0.5,0.134,0.0524,-0.0399,2,1,1,104,-0.0008,0.1391,1616,0.0419,-0.0494,227512,-0.0316,0.2284,32,-0.125,-0.4057,0.0678,0.0375,0.0486,0
202102,12027,"desoto, fl",289000,0.145,0.0234,48,-0.04,-0.5248,38,-0.4493,-0.6122,30,-0.0625,-0.1667,0,,,0,0,0,10,0.25,-0.5833,0.078,0.0145,-0.0476,53,0.1413,-0.0094,172,0.2673,0.239,1729,0.0378,-0.0724,473764,0.1447,0.1423,102,0.0684,-0.3452,1.0938,0.1738,0.569,1
202102,12073,"leon, fl",249675,0.0436,0.0855,914,0.0375,-0.1521,40,-0.2404,-0.0814,412,0.1319,-0.0096,40,1.5,2.3333,0.0276,0.0156,0.0203,74,-0.1591,-0.5488,0.0519,-0.0134,-0.0517,123,0.2129,0.1239,152,0.0132,0.1193,1619,0.0135,-0.0049,294143,0.0052,0.038,1039,0.0597,-0.1302,0.134,0.0194,0.0329,0
202102,12057,"hillsborough, fl",329450,0.0143,0.1364,1665,-0.1898,-0.6466,42,-0.2315,-0.2315,2106,-0.0496,-0.1669,424,-0.1311,-0.1846,0.0548,-0.0091,0.0091,500,-0.2284,-0.7335,0.0644,-0.0184,-0.1049,4052,0.1733,0.0182,180,0.0152,0.2043,1827,-0.0007,-0.0699,586127,0.0571,0.3509,5690,0.0261,-0.3451,2.4333,0.753,1.5887,0
202102,12069,"lake, fl",299950,0.0099,0.0455,712,-0.1338,-0.5502,51,-0.1598,-0.2351,682,0.2724,-0.0201,106,-0.2429,0.7667,0.0421,-0.0188,0.024,204,-0.0893,-0.6107,0.0828,-0.0114,-0.075,1105,0.2005,0.039,162,0.029,0.1382,1884,-0.0071,-0.074,416725,0.0243,0.1526,1808,0.0296,-0.3154,1.5513,0.432,0.8798,0
202102,12065,"jefferson, fl",265250,-0.0693,-0.0172,53,0,-0.369,69,0.1897,-0.3641,10,-0.1667,-0.375,0,-1,,0,-0.0548,0,2,,-0.5,0.0299,0.0299,-0.0082,2,0,-0.6,138,0.0112,0.1447,1794,-0.0013,-0.1456,365279,-0.0222,0.1387,55,0.0283,-0.3876,0.0377,0,-0.0218,0
202102,12013,"calhoun, fl",202500,-0.0357,0.0125,9,0.4167,-0.7424,50,-0.6867,-0.636,8,,1,0,,,0,0,0,2,,-0.75,0.1176,0.1176,-0.0526,2,0,1,135,-0.2166,0.1985,1693,0.2009,-0.1343,512769,-0.1511,0.9077,10,0.1875,-0.7206,0.2353,-0.098,0.205,1
202102,12037,"franklin, fl",428450,-0.0372,0.0488,137,-0.096,-0.4518,110,0.0891,-0.0222,44,0.375,0,10,,,0.0408,0.0408,0.0408,12,0.5,-0.5714,0.047,0.0169,-0.0368,71,0.127,0.8205,252,-0.0475,-0.0384,1645,-0.0157,0.0044,626114,0.0104,0.1617,208,-0.0304,-0.2745,0.5201,0.1029,0.3635,0
202102,12086,"miami-dade, fl",480000,-0.0103,0.0105,15098,-0.0594,-0.2674,90,-0.105,-0.096,4464,-0.0036,-0.0253,610,0.2815,1.0333,0.0231,0.0052,0.0131,1676,-0.0668,-0.5105,0.0634,-0.0043,-0.0493,6956,0.1866,0.3976,396,0.0083,0.0963,1286,-0.0166,-0.1037,1145489,0.0047,0.0485,22003,0.0042,-0.1401,0.4607,0.0955,0.2192,0
202102,12031,"duval, fl",244900,-0.0004,0.0037,1243,-0.1683,-0.5748,47,-0.1842,-0.2377,1616,0.0125,-0.0098,296,-0.075,0.5102,0.0488,-0.0083,0.0228,400,-0.1597,-0.6296,0.0674,-0.0139,-0.0731,3179,0.1537,0.0263,148,0.0019,0.1093,1593,-0.013,-0.0949,383024,0.0477,0.088,4411,0.0361,-0.2612,2.5581,0.7141,1.4983,0
202102,12109,"st. johns, fl",407870,0.0326,0.0461,695,-0.1962,-0.7122,59,-0.1397,-0.2595,668,0.0637,-0.2196,344,-0.1887,1.2632,0.1139,-0.0225,0.0828,120,-0.2105,-0.8266,0.0397,-0.0092,-0.1037,1726,0.1382,0.0956,201,0.0358,0.1183,1995,-0.003,-0.0948,674467,0.0539,0.1773,2391,0.0164,-0.3919,2.4845,0.7299,1.8318,0
202102,12009,"brevard, fl",299950,0.0002,0.019,1235,-0.1587,-0.5589,47,-0.1897,-0.2167,1312,0.1233,-0.0465,272,0.7,4.2308,0.0536,0.0219,0.0453,338,-0.2839,-0.6479,0.066,-0.0274,-0.0936,2501,0.1964,0.2863,175,0.006,0.0805,1799,0.0121,-0.0231,424264,0.018,0.0543,3704,0.0465,-0.2165,2.0247,0.601,1.3304,0
202102,12101,"pasco, fl",279333,0.0158,0.1063,789,-0.1829,-0.675,36,-0.28,-0.3333,1232,0.1984,-0.0096,372,0.0568,0.3099,0.0919,-0.02,0.0419,264,-0.2048,-0.7546,0.0645,-0.041,-0.1249,2071,0.2503,0.064,154,0.0173,0.1351,1698,-0.0269,-0.054,341045,0.0125,0.1775,2867,0.0756,-0.3438,2.6259,0.9098,1.8237,0
202102,12005,"bay, fl",290874,0.003,0.0065,992,-0.2948,-0.4729,60,0.0042,-0.1393,660,0.0645,-0.0517,156,1.7857,2.25,0.0722,0.0454,0.0539,254,-0.2063,-0.5296,0.1211,-0.029,-0.0923,493,3.4773,40.0417,180,-0.0093,-0.013,1573,-0.0169,0.0281,413116,0.0422,0.1204,1481,-0.0127,-0.2172,0.4967,0.4185,0.4903,0
202102,12111,"st. lucie, fl",298500,-0.0003,0.1264,914,-0.1406,-0.6171,52,-0.1557,-0.1953,844,0.2057,-0.0321,132,0.1379,0.375,0.0404,0.0006,0.0193,200,-0.1379,-0.7382,0.0614,-0.007,-0.1136,1508,0.2336,0.2874,165,0.0048,0.1239,1824,0.0052,0.0111,387276,0.0228,0.1738,2406,0.0386,-0.3277,1.6502,0.5007,1.1595,0
202102,12087,"monroe, fl",860000,-0.0046,0.0763,812,-0.1689,-0.5355,74,-0.2344,-0.1923,386,0.2867,0.0604,28,1.3333,2.5,0.015,0.0082,0.0117,132,0.0645,-0.7155,0.0705,-0.0033,-0.1166,680,0.4815,0.8837,629,0.0309,0.165,1480,-0.0231,-0.0573,1797728,-0.0035,0.2107,1474,0.0279,-0.2984,0.8374,0.3676,0.6309,0
202102,12053,"hernando, fl",249900,0.0049,0.1259,369,-0.1022,-0.5797,38,-0.3421,-0.3534,416,0.0505,-0.0189,60,0.1538,0.3636,0.0395,0.0027,0.0157,92,-0.0417,-0.7089,0.0635,-0.0023,-0.1073,728,0.1876,0.1799,143,0.0349,0.1909,1811,-0.0064,-0.0259,332566,0.07,0.1701,1082,0.0634,-0.2771,1.9729,0.4814,1.2702,0
202102,12029,"dixie, fl",237500,0.0795,0.3384,54,0.0094,-0.4596,77,-0.2031,-0.407,20,0,-0.1667,0,,,0,0,0,8,1,0,0.0899,0.0428,0.0274,17,0.1,0.1786,175,0.1071,0.2294,1428,0.02,0.1424,299664,0.1058,0.1089,70,0.0294,-0.3913,0.3084,0.0254,0.167,0
202102,12077,"liberty, fl",187900,-0.277,0.2968,6,-0.1429,-0.5714,67,0.2642,-0.2947,0,-1,,0,,,0,0,0,0,,-1,0,0,-0.2667,3,0.5,1,104,-0.0058,0.1264,1600,-0.1111,-0.1111,215760,-0.0603,0.2171,8,-0.1111,-0.4667,0.5,0.2143,0.3929,0
202102,12133,"washington, fl",216700,-0.0369,0.0576,35,-0.0789,-0.4697,43,0.0494,-0.6028,22,0.375,0.375,0,,,0,0,0,4,-0.5,-0.6667,0.0593,-0.0657,-0.0871,11,10,,110,-0.0487,0.0348,1802,0.0291,-0.107,259179,-0.0382,-0.0904,46,0.1375,-0.3106,0.3143,0.288,,1
202102,12023,"columbia, fl",264925,0.0389,0.1843,79,-0.1222,-0.4733,61,-0.0082,-0.1824,50,-0.2647,-0.2647,2,-0.5,,0.0085,-0.0076,0.0085,22,0.375,-0.3889,0.0896,0.029,-0.0251,113,0.0922,0.461,133,-0.0111,0.172,1799,-0.0157,-0.0498,278596,-0.0221,0.0507,193,0.0026,-0.163,1.4241,0.2796,0.9107,0
202102,12021,"collier, fl",497000,0.0376,0.0463,2416,-0.2433,-0.6106,60,-0.1781,-0.3023,1602,-0.0835,0.0139,252,-0.241,1.625,0.0334,-0.0083,0.0236,468,-0.1333,-0.7429,0.0618,-0.0045,-0.1225,3740,0.2266,0.8775,280,0.0558,0.1426,1786,0.0045,-0.06,1169300,0.0221,0.1797,5988,-0.0382,-0.273,1.5483,0.5931,1.2272,0
202102,12131,"walton, fl",626019,-0.0263,-0.0435,584,-0.1941,-0.6457,47,-0.2917,-0.5325,464,0.234,0.0087,60,0.1538,0.875,0.059,0.0154,0.044,98,0.2895,-0.6343,0.0959,0.0305,-0.0296,5,1.25,3.5,382,0.0477,0.1251,2027,0.0042,-0.0475,1368563,0.0228,0.2287,588,-0.189,-0.643,0.0077,0.0049,0.0071,0
202102,12103,"pinellas, fl",301875,-0.0262,-0.0566,1911,-0.1896,-0.5615,44,-0.2091,-0.275,2016,0.1887,-0.087,136,0.4783,0.36,0.0191,0.0048,0.0089,616,-0.3275,-0.6608,0.0866,-0.0521,-0.1027,3258,0.2462,0.0508,223,0.0145,0.0904,1306,-0.0015,-0.1012,537559,0.0006,0.0579,5138,0.0272,-0.314,1.7046,0.596,0.9933,0
202102,12085,"martin, fl",422444,0.0229,0.0564,525,-0.2431,-0.5864,55,-0.131,-0.2179,398,-0.0787,-0.1496,38,-0.05,0.3571,0.0236,0.0002,0.0115,116,-0.3556,-0.701,0.0692,-0.0363,-0.1025,769,0.4059,0.3259,224,0.0223,0.119,1970,-0.0018,-0.0175,1097704,0.0646,0.2444,1279,0.0373,-0.3056,1.4662,0.6768,1.0087,0
202102,12071,"lee, fl",321575,0.0052,0.0144,2920,-0.2326,-0.6439,51,-0.1774,-0.2917,2490,-0.0319,0.004,542,0.2431,2.9853,0.0514,0.0029,0.0418,764,-0.1732,-0.7477,0.0738,-0.0153,-0.1434,5197,0.3383,0.5252,185,0.0189,0.0774,1694,-0.0163,-0.0526,605880,0.0291,0.169,8023,0.0448,-0.308,1.7796,0.7591,1.3641,0
202102,12089,"nassau, fl",497225,0.1086,0.2832,254,-0.2224,-0.6321,61,-0.0858,-0.2794,184,-0.1154,-0.2923,112,0.4737,8.3333,0.1215,0.0431,0.1123,36,-0.3077,-0.7632,0.0388,-0.0175,-0.0788,503,0.2657,0.4155,210,0.0291,0.213,2237,0.0588,0.0355,757287,0.1559,0.4185,747,0.0318,-0.2769,1.9822,0.7645,1.467,0
202102,12083,"marion, fl",239950,0.0124,0.1564,906,-0.1376,-0.5566,50,-0.161,-0.2385,792,0.1124,0.0102,130,1.7083,-0.1216,0.0383,0.0235,0.0029,214,-0.3395,-0.6007,0.0647,-0.0353,-0.0656,1654,0.2492,0.2942,134,0.0167,0.1355,1771,0.0057,0.0135,345463,0.0219,0.2325,2533,0.0634,-0.2072,1.8266,0.5657,1.2008,0
202102,12015,"charlotte, fl",297948,0.0103,0.0278,798,-0.2049,-0.6046,59,-0.1571,-0.1918,700,0.2681,-0.0331,130,-0.2935,3.6429,0.0469,-0.0255,0.0393,188,-0.1897,-0.7219,0.0676,-0.0236,-0.1274,1323,0.3332,0.4597,175,0.0193,0.0642,1686,-0.0035,-0.0475,459840,0.0178,0.1786,2101,0.0448,-0.2834,1.6583,0.6693,1.2091,0
202102,12001,"alachua, fl",259073,0.0005,-0.0679,457,-0.1506,-0.3923,65,-0.14,0.0932,410,0.3141,-0.1598,118,0.4048,1.95,0.0747,0.0151,0.0529,114,0.0179,-0.3936,0.0714,-0.0199,-0.0324,739,0.3804,0.2146,152,-0.0092,0.0486,1637,-0.0242,-0.119,342305,-0.0046,0.0274,1187,0.1068,-0.1295,1.616,0.6215,0.8075,0
202102,12121,"suwannee, fl",229750,-0.0621,0.1489,54,-0.129,-0.4545,81,0.0125,-0.1735,14,-0.65,-0.6111,0,-1,,0,-0.0256,0,10,1.5,-0.5,0.0882,0.0604,-0.0236,45,0,0.4063,130,0.0205,0.1221,1903,-0.024,-0.0046,352435,0.0624,0.2818,99,-0.066,-0.2667,0.8333,0.1075,0.5101,0
202102,12081,"manatee, fl",374318,0.0213,0.0515,855,-0.2779,-0.7098,51,-0.1207,-0.2031,908,0.1182,-0.1098,280,-0.1667,0.3725,0.0757,-0.0257,0.0384,188,-0.4891,-0.8362,0.0528,-0.0556,-0.1573,1846,0.355,0.2951,194,0.0152,0.0758,1851,-0.0035,-0.0432,712271,0.0873,0.2671,2699,0.0463,-0.3825,2.1585,1.0081,1.6748,0
202102,12097,"osceola, fl",307500,0.0082,0.025,1520,-0.1977,-0.2843,79,-0.0278,0.1754,818,0.0763,-0.0788,174,-0.275,0.6731,0.0428,-0.0168,0.017,300,-0.026,-0.4718,0.0735,-0.0017,-0.0589,1724,0.2457,0.3532,158,0.0202,0.0948,1895,-0.0038,-0.1096,394360,0.0321,0.0153,3233,-0.0145,-0.0498,1.1346,0.4039,0.5345,0
202102,12127,"volusia, fl",295000,0.0351,0.0731,1491,-0.1555,-0.5755,42,-0.2881,-0.3538,1238,0.0456,-0.0267,138,0.0455,0.8158,0.0346,0.0024,0.0217,378,-0.2317,-0.6637,0.0971,-0.0279,-0.1031,1234,0.1929,0.1327,184,0.0428,0.1508,1645,0.0128,-0.0204,430043,0.068,0.1846,2708,-0.0111,-0.4138,0.8276,0.2417,0.5174,0
202102,12033,"escambia, fl",291614,0.0377,0.0807,521,-0.1968,-0.5727,38,-0.2245,-0.4722,568,0.1545,0.0071,116,-0.1212,0.2609,0.1005,-0.0042,0.0492,100,-0.1379,-0.6324,0.089,-0.0126,-0.0659,22,0,-0.1538,152,0.0144,0.1499,1814,-0.0074,-0.0374,490245,0.0687,0.2221,542,-0.1947,-0.5636,0.0423,0.0083,0.0209,0
202102,12093,"okeechobee, fl",249250,0.0842,0.0837,80,-0.0476,-0.4366,65,-0.1216,-0.2697,42,0.5,0.1667,0,,,0,0,0,12,0.5,-0.625,0.0652,0.0182,-0.0727,70,0.0606,0.5217,152,0.0279,0.159,1801,0.0532,0.0669,650437,0.058,1.3525,149,-0.0067,-0.2074,0.875,0.0893,0.5511,0
202102,12003,"baker, fl",261975,0.0039,0.1246,44,0.0233,-0.3803,53,0.1667,-0.3269,30,0.0714,0.0714,6,-0.625,,0.0479,-0.0672,0.0479,14,0.1667,-0.3,0.1187,0.0323,-0.0523,52,0.0196,0.2683,149,0.0313,0.1199,1743,-0.0416,0.0276,302586,0.0104,0.2288,95,0,-0.1284,1.1818,-0.0042,0.6044,0
202102,12039,"gadsden, fl",217000,0.0745,0.1829,91,-0.0619,-0.099,64,-0.2905,-0.1056,28,1.3333,-0.3636,4,,,0.0357,0.0357,0.0357,6,-0.5,-0.625,0.0513,-0.0383,-0.054,6,0.375,-0.0833,126,0.0143,0.1181,1689,0.0058,0.0185,286864,0.0555,0.2481,97,-0.0446,-0.0896,0.0604,0.0192,0.001,0
202102,12117,"seminole, fl",331000,-0.0236,0.0033,552,-0.1834,-0.5233,43,-0.0652,-0.2456,638,0.0493,-0.1236,96,0.7143,1,0.0441,0.0161,0.0276,166,-0.2019,-0.636,0.0752,-0.0202,-0.0814,1018,0.2033,-0.0136,174,0.0105,0.0862,1858,-0.0491,-0.0937,475952,0.0363,0.1347,1588,0.0292,-0.2729,1.8442,0.5927,0.953,0
202102,12099,"palm beach, fl",345000,-0.0279,-0.08,6827,-0.1389,-0.4434,63,-0.087,-0.1127,3670,0.0105,-0.0925,320,0.2308,1.1622,0.0186,0.0033,0.0118,1598,-0.1763,-0.5795,0.0926,-0.0213,-0.0847,6872,0.2707,0.3289,220,0.0038,0.0647,1475,-0.0369,-0.1467,1151844,0.054,0.1256,13595,0.0216,-0.2221,1.0067,0.3245,0.585,0
202102,12067,"lafayette, fl",382000,0.0611,0.498,9,0.5,-0.55,32,-0.6912,-0.7623,2,-0.5,,0,,,0,0,0,0,,-1,0,0,-0.1333,5,0.25,0,151,-0.203,0.11,2397,0.2613,0.3524,353152,-0.3022,0.36,14,0.2727,-0.44,0.5556,-0.1111,0.3056,1
202102,12051,"hendry, fl",267400,-0.0039,0.216,54,-0.129,-0.4857,64,0.0763,-0.0797,28,0.4,-0.125,16,3,3,0.1206,0.0918,0.0969,10,1.5,-0.6429,0.0824,0.0507,-0.0833,60,0.1538,0.875,156,0.0152,0.1947,1701,-0.0432,0.068,502230,0.0375,0.4937,112,0.0182,-0.1765,1.1111,0.2724,0.8063,0
202102,12049,"hardee, fl",191700,-0.0389,-0.0739,17,-0.2273,-0.3704,63,0.1351,-0.3505,16,0.3333,0.3333,0,,,0,0,0,8,1,1,0.1404,0.0071,0.0588,23,1.0455,0.25,124,-0.0272,0.0984,1805,0.014,-0.0039,320160,0.0209,0.0003,40,0.2121,-0.1111,1.3235,0.8235,0.6569,0
202102,12075,"levy, fl",269900,0.08,0.0403,107,-0.1301,-0.4831,82,-0.0298,-0.1141,46,0.2778,-0.1154,2,,,0.0091,0.0091,0.0091,10,-0.5,-0.7222,0.0428,-0.0413,-0.0484,87,0.373,0.1849,162,0.0163,0.0362,1588,-0.0047,0.0147,355672,0.0131,0.1452,190,0.0243,-0.3007,0.8084,0.2962,0.4558,0
202102,12125,"union, fl",346925,0.3664,0.0056,5,0.25,-0.6429,63,-0.2544,-0.0455,4,-0.5,0,0,,,0,0,0,0,,-1,0,0,-0.16,12,-0.0417,0.4375,180,0.1122,0.3481,1659,0.0785,-0.0291,339921,0.2013,0.0664,16,0.0333,-0.2619,2.3,-0.7,1.7286,0
202102,12019,"clay, fl",299950,0.0171,0.1384,206,-0.3224,-0.7057,60,-0.0165,-0.0083,336,0.2923,-0.0562,86,0.4333,0.075,0.0713,0.0161,0.0253,44,-0.3125,-0.8451,0.0359,-0.0214,-0.131,683,0.1858,0.0134,150,0.0216,0.1502,1998,-0.0045,-0.0133,386258,0.0375,0.1405,887,0.0362,-0.3478,3.3155,1.4208,2.3527,0
202102,12115,"sarasota, fl",422450,0.0588,0.0937,1381,-0.2804,-0.68,53,-0.1719,-0.2535,1278,0.0208,-0.1525,254,-0.2349,0.3229,0.0437,-0.015,0.0196,324,-0.3306,-0.7944,0.0578,-0.0281,-0.1372,2998,0.3557,0.3968,243,0.0632,0.2019,1713,-0.0042,-0.0625,892831,0.099,0.2632,4398,0.065,-0.3228,2.1705,1.0184,1.6732,0
202102,12047,"hamilton, fl",224750,-0.1886,-0.0011,17,-0.15,-0.1053,97,0.1441,-0.0825,4,0,0,0,,,0,0,0,0,-1,,0,-0.1212,0,13,0.625,0.625,125,-0.0581,0.1536,1721,-0.0092,-0.218,343766,-0.1165,-0.0687,30,0.0536,0.0926,0.7647,0.3647,0.3437,0
202102,12041,"gilchrist, fl",288500,0.0307,0.0591,28,-0.2763,-0.4608,109,0.2557,-0.1498,12,0.5,0.5,0,,,0,0,0,0,-1,-1,0,-0.092,-0.0899,30,0.2826,0.475,165,0.0717,0.1018,1886,0.0004,0.0957,373734,0.0642,0.2821,57,-0.0259,-0.2153,1.0727,0.4675,0.6806,0
